1.000000000000000021e-03;4.661000160081338773e-18
1.071891319205127554e-03;4.575109019114497111e-18
1.148951000187308554e-03;4.490484715059557311e-18
1.231550603292826162e-03;4.407117811856460622e-18
1.320088400831418048e-03;4.324998873445152914e-18
1.414991297434575876e-03;4.244118463765575436e-18
1.516716888470922469e-03;4.164467146757673290e-18
1.625755666443793376e-03;4.086035486361389265e-18
1.742633386009650835e-03;4.008814046516664608e-18
1.867913599020782755e-03;3.932793391163442881e-18
2.002200371815584384e-03;3.857964084241669184e-18
2.146141197858403554e-03;3.784316689691285536e-18
2.300430119772916854e-03;3.711841771452234727e-18
2.465811075822603882e-03;3.640529893464458775e-18
2.643081486974105387e-03;3.570371619667903551e-18
2.833096101839324091e-03;3.501357514002510306e-18
3.036771118035457451e-03;3.433478140408222212e-18
3.255088599835056357e-03;3.366724062824982830e-18
3.489101213406773684e-03;3.301085845192734180e-18
3.739937302478797687e-03;3.236554051451421746e-18
4.008806328898464194e-03;3.173119245540986778e-18
4.297004704320839599e-03;3.110771991401372836e-18
4.605922041145103958e-03;3.049502852972522324e-18
4.937047852839003374e-03;2.989302394194378801e-18
5.291978735958441891e-03;2.930161179006886213e-18
5.672426068491977225e-03;2.872069771349987350e-18
6.080224261649421272e-03;2.815018735163624615e-18
6.517339604882419792e-03;2.758998634387741954e-18
6.985879746785249485e-03;2.704000032962281386e-18
7.488103857590022727e-03;2.650013494827186086e-18
8.026433522257174491e-03;2.597029583922401154e-18
8.603464416684501043e-03;2.545038864187868224e-18
9.221978823334321326e-03;2.494031899563530085e-18
9.884959046625585791e-03;2.443999253989329528e-18
1.059560179277615859e-02;2.394931491405211268e-18
1.135733358343105071e-02;2.346819175751116938e-18
1.217382727739661427e-02;2.299652870966990869e-18
1.304901978014402254e-02;2.253423140992775079e-18
1.398713102647237971e-02;2.208120549768413515e-18
1.499268432786045671e-02;2.163735661233848580e-18
1.607052818261638441e-02;2.120259039329023835e-18
1.722585965398786695e-02;2.077681247993882068e-18
1.846424942895543569e-02;2.035992851168366840e-18
1.979166867853556291e-02;1.995184412792421325e-18
2.121451784910629787e-02;1.955246496805987543e-18
2.273965752357927361e-02;1.916169667149009823e-18
