0.00000000e+00;0.00000000e+00
9.68000000e+00;0.00000000e+00
9.69000000e+00;0.00000000e+00
9.70000000e+00;0.00000000e+00
9.71000000e+00;0.00000000e+00
9.72000000e+00;0.00000000e+00
9.73000000e+00;0.00000000e+00
9.74000000e+00;0.00000000e+00
9.75000000e+00;0.00000000e+00
9.76000000e+00;0.00000000e+00
9.76000000e+00;0.00000000e+00
9.77000000e+00;0.00000000e+00
9.78000000e+00;0.00000000e+00
9.79000000e+00;0.00000000e+00
9.80000000e+00;0.00000000e+00
9.81000000e+00;0.00000000e+00
9.82000000e+00;0.00000000e+00
9.83000000e+00;0.00000000e+00
9.84000000e+00;0.00000000e+00
9.85000000e+00;0.00000000e+00
9.86000000e+00;0.00000000e+00
9.86000000e+00;0.00000000e+00
9.87000000e+00;0.00000000e+00
9.88000000e+00;0.00000000e+00
9.89000000e+00;0.00000000e+00
9.90000000e+00;0.00000000e+00
9.91000000e+00;0.00000000e+00
9.92000000e+00;0.00000000e+00
9.93000000e+00;0.00000000e+00
9.94000000e+00;0.00000000e+00
9.95000000e+00;0.00000000e+00
9.96000000e+00;0.00000000e+00
9.97000000e+00;0.00000000e+00
9.98000000e+00;0.00000000e+00
9.98000000e+00;0.00000000e+00
9.99000000e+00;0.00000000e+00
1.00000000e+01;0.00000000e+00
1.00100000e+01;0.00000000e+00
1.00200000e+01;0.00000000e+00
1.00300000e+01;0.00000000e+00
1.00400000e+01;0.00000000e+00
1.00500000e+01;0.00000000e+00
1.00600000e+01;0.00000000e+00
1.00700000e+01;0.00000000e+00
1.00800000e+01;0.00000000e+00
1.00900000e+01;0.00000000e+00
1.01000000e+01;0.00000000e+00
1.01100000e+01;0.00000000e+00
1.01100000e+01;0.00000000e+00
1.01200000e+01;0.00000000e+00
1.01300000e+01;0.00000000e+00
1.01400000e+01;0.00000000e+00
1.01500000e+01;0.00000000e+00
1.01600000e+01;0.00000000e+00
1.01700000e+01;0.00000000e+00
1.01800000e+01;0.00000000e+00
1.01900000e+01;0.00000000e+00
1.02000000e+01;0.00000000e+00
1.02100000e+01;0.00000000e+00
1.02200000e+01;0.00000000e+00
1.02300000e+01;0.00000000e+00
1.02400000e+01;0.00000000e+00
1.02500000e+01;0.00000000e+00
1.02600000e+01;0.00000000e+00
1.02700000e+01;0.00000000e+00
1.02800000e+01;0.00000000e+00
1.02800000e+01;0.00000000e+00
1.02900000e+01;0.00000000e+00
1.03000000e+01;0.00000000e+00
1.03100000e+01;0.00000000e+00
1.03200000e+01;0.00000000e+00
1.03300000e+01;0.00000000e+00
1.03400000e+01;0.00000000e+00
1.03500000e+01;0.00000000e+00
1.03600000e+01;0.00000000e+00
1.03700000e+01;0.00000000e+00
1.03800000e+01;0.00000000e+00
1.03900000e+01;0.00000000e+00
1.04000000e+01;0.00000000e+00
1.04100000e+01;0.00000000e+00
1.04200000e+01;0.00000000e+00
1.04300000e+01;0.00000000e+00
1.04400000e+01;0.00000000e+00
1.04500000e+01;0.00000000e+00
1.04600000e+01;0.00000000e+00
1.04700000e+01;0.00000000e+00
1.04800000e+01;0.00000000e+00
1.04900000e+01;0.00000000e+00
1.05000000e+01;0.00000000e+00
1.05100000e+01;0.00000000e+00
1.05200000e+01;0.00000000e+00
1.05300000e+01;0.00000000e+00
1.05400000e+01;0.00000000e+00
1.05500000e+01;0.00000000e+00
1.05600000e+01;0.00000000e+00
1.05700000e+01;0.00000000e+00
1.05800000e+01;0.00000000e+00
1.05800000e+01;0.00000000e+00
1.05900000e+01;0.00000000e+00
1.06000000e+01;0.00000000e+00
1.06100000e+01;0.00000000e+00
1.06200000e+01;0.00000000e+00
1.06300000e+01;0.00000000e+00
1.06400000e+01;0.00000000e+00
1.06500000e+01;0.00000000e+00
1.06600000e+01;0.00000000e+00
1.06700000e+01;0.00000000e+00
1.06800000e+01;0.00000000e+00
1.06900000e+01;0.00000000e+00
1.07000000e+01;0.00000000e+00
1.07100000e+01;0.00000000e+00
1.07200000e+01;0.00000000e+00
1.07300000e+01;0.00000000e+00
1.07400000e+01;0.00000000e+00
1.07500000e+01;0.00000000e+00
1.07600000e+01;0.00000000e+00
1.07700000e+01;0.00000000e+00
1.07800000e+01;0.00000000e+00
1.07900000e+01;0.00000000e+00
1.08000000e+01;0.00000000e+00
1.08100000e+01;0.00000000e+00
1.08200000e+01;0.00000000e+00
1.08300000e+01;0.00000000e+00
1.08400000e+01;0.00000000e+00
1.08500000e+01;0.00000000e+00
1.08600000e+01;0.00000000e+00
1.08700000e+01;0.00000000e+00
1.08800000e+01;0.00000000e+00
1.08900000e+01;0.00000000e+00
1.09000000e+01;0.00000000e+00
1.09100000e+01;0.00000000e+00
1.09200000e+01;0.00000000e+00
1.09300000e+01;0.00000000e+00
1.09400000e+01;0.00000000e+00
1.09500000e+01;0.00000000e+00
1.09600000e+01;0.00000000e+00
1.09700000e+01;0.00000000e+00
1.09800000e+01;0.00000000e+00
1.10000000e+01;0.00000000e+00
1.10100000e+01;0.00000000e+00
1.10200000e+01;0.00000000e+00
1.10300000e+01;0.00000000e+00
1.10400000e+01;0.00000000e+00
1.10500000e+01;0.00000000e+00
1.10600000e+01;0.00000000e+00
1.10700000e+01;0.00000000e+00
1.10800000e+01;0.00000000e+00
1.10900000e+01;0.00000000e+00
1.11000000e+01;0.00000000e+00
1.11100000e+01;0.00000000e+00
1.11200000e+01;0.00000000e+00
1.11300000e+01;0.00000000e+00
1.11400000e+01;0.00000000e+00
1.11500000e+01;0.00000000e+00
1.11600000e+01;0.00000000e+00
1.11700000e+01;0.00000000e+00
1.11800000e+01;0.00000000e+00
1.11900000e+01;0.00000000e+00
1.12000000e+01;0.00000000e+00
1.12100000e+01;0.00000000e+00
1.12200000e+01;0.00000000e+00
1.12300000e+01;0.00000000e+00
1.12400000e+01;0.00000000e+00
1.12500000e+01;0.00000000e+00
1.12600000e+01;0.00000000e+00
1.12700000e+01;0.00000000e+00
1.12800000e+01;0.00000000e+00
1.12900000e+01;0.00000000e+00
1.13100000e+01;0.00000000e+00
1.13200000e+01;0.00000000e+00
1.13300000e+01;0.00000000e+00
1.13400000e+01;0.00000000e+00
1.13500000e+01;0.00000000e+00
1.13600000e+01;0.00000000e+00
1.13700000e+01;0.00000000e+00
1.13800000e+01;0.00000000e+00
1.13900000e+01;0.00000000e+00
1.14000000e+01;0.00000000e+00
1.14100000e+01;0.00000000e+00
1.14200000e+01;0.00000000e+00
1.14300000e+01;0.00000000e+00
1.14400000e+01;0.00000000e+00
1.14500000e+01;0.00000000e+00
1.14600000e+01;0.00000000e+00
1.14700000e+01;0.00000000e+00
1.14800000e+01;0.00000000e+00
1.15000000e+01;0.00000000e+00
1.15100000e+01;0.00000000e+00
1.15200000e+01;0.00000000e+00
1.15300000e+01;0.00000000e+00
1.15400000e+01;0.00000000e+00
1.15500000e+01;0.00000000e+00
1.15600000e+01;0.00000000e+00
1.15700000e+01;0.00000000e+00
1.15800000e+01;0.00000000e+00
1.15900000e+01;0.00000000e+00
1.16000000e+01;0.00000000e+00
1.16100000e+01;0.00000000e+00
1.16200000e+01;0.00000000e+00
1.16300000e+01;0.00000000e+00
1.16500000e+01;0.00000000e+00
1.16600000e+01;0.00000000e+00
1.16700000e+01;0.00000000e+00
1.16800000e+01;0.00000000e+00
1.16900000e+01;0.00000000e+00
1.17000000e+01;0.00000000e+00
1.17100000e+01;0.00000000e+00
1.17200000e+01;0.00000000e+00
1.17300000e+01;0.00000000e+00
1.17400000e+01;0.00000000e+00
1.17500000e+01;0.00000000e+00
1.17700000e+01;0.00000000e+00
1.17800000e+01;0.00000000e+00
1.17900000e+01;0.00000000e+00
1.18000000e+01;0.00000000e+00
1.18100000e+01;0.00000000e+00
1.18200000e+01;0.00000000e+00
1.18300000e+01;0.00000000e+00
1.18400000e+01;0.00000000e+00
1.18500000e+01;0.00000000e+00
1.18600000e+01;0.00000000e+00
1.18700000e+01;0.00000000e+00
1.18900000e+01;0.00000000e+00
1.19000000e+01;0.00000000e+00
1.19100000e+01;0.00000000e+00
1.19200000e+01;0.00000000e+00
1.19300000e+01;0.00000000e+00
1.19400000e+01;0.00000000e+00
1.19500000e+01;3.58345433e-24
1.19600000e+01;7.19755089e-24
1.19700000e+01;1.08417812e-23
1.19900000e+01;1.80385669e-23
1.20000000e+01;2.17355014e-23
1.20100000e+01;2.54610543e-23
1.20200000e+01;2.92147673e-23
1.20300000e+01;3.30007182e-23
1.20400000e+01;3.68098927e-23
1.20500000e+01;4.06513782e-23
1.20600000e+01;4.45202157e-23
1.20700000e+01;4.84095901e-23
1.20900000e+01;5.57614936e-23
1.21000000e+01;5.97036432e-23
1.21100000e+01;6.36714640e-23
1.21200000e+01;6.76645713e-23
1.21300000e+01;7.16825889e-23
1.21400000e+01;7.57251485e-23
1.21500000e+01;7.98017761e-23
1.21600000e+01;8.38927626e-23
1.21800000e+01;9.13551825e-23
1.21900000e+01;9.54984854e-23
1.22000000e+01;9.96534424e-23
1.22100000e+01;1.03843173e-22
1.22200000e+01;1.08055825e-22
1.22300000e+01;1.12277979e-22
1.22400000e+01;1.16535135e-22
1.22600000e+01;1.24090024e-22
1.22700000e+01;1.28385434e-22
1.22800000e+01;1.32702200e-22
1.22900000e+01;1.37040036e-22
1.23000000e+01;1.41398657e-22
1.23100000e+01;1.45793850e-22
1.23200000e+01;1.50193573e-22
1.23300000e+01;1.54613264e-22
1.23500000e+01;1.62271860e-22
1.23600000e+01;1.66779077e-22
1.23700000e+01;1.71383777e-22
1.23800000e+01;1.75932459e-22
1.23900000e+01;1.80519197e-22
1.24000000e+01;1.85125541e-22
1.24200000e+01;1.92684540e-22
1.24300000e+01;1.97321919e-22
1.24400000e+01;2.01977978e-22
1.24500000e+01;2.06570209e-22
1.24600000e+01;2.11344978e-22
1.24700000e+01;2.16139867e-22
1.24800000e+01;2.20740464e-22
1.25000000e+01;2.28445603e-22
1.25100000e+01;2.33290603e-22
1.25200000e+01;2.37929428e-22
1.25300000e+01;2.42809315e-22
1.25400000e+01;2.47707594e-22
